Maschine,Alarmident,Alarmtext,Alarmgruppe,Startzeit,Endzeit
LSL_FT1_1,160.1,NOT-AUS ausgelöst oder Steuerspannung fehlt!,Alarm,02.04.2018 00:00:00,09.04.2018 00:00:00
LSL_FT1_1,160.162,Unbekannter Alarm 162,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.164,Unbekannter Alarm 164,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.164,Unbekannter Alarm 164,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.166,Unbekannter Alarm 166,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.166,Unbekannter Alarm 166,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.167,Unbekannter Alarm 167,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.167,Unbekannter Alarm 167,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.168,Unbekannter Alarm 168,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.168,Unbekannter Alarm 168,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.169,Unbekannter Alarm 169,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.169,Unbekannter Alarm 169,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.170,Unbekannter Alarm 170,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.170,Unbekannter Alarm 170,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.178,Unbekannter Alarm 178,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.178,Unbekannter Alarm 178,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.180,Unbekannter Alarm 180,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.180,Unbekannter Alarm 180,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.182,Unbekannter Alarm 182,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.182,Unbekannter Alarm 182,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.183,Unbekannter Alarm 183,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.183,Unbekannter Alarm 183,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.184,Unbekannter Alarm 184,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.184,Unbekannter Alarm 184,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.185,Unbekannter Alarm 185,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.185,Unbekannter Alarm 185,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.186,Unbekannter Alarm 186,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.186,Unbekannter Alarm 186,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.194,Unbekannter Alarm 194,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.194,Unbekannter Alarm 194,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.196,Unbekannter Alarm 196,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.196,Unbekannter Alarm 196,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.198,Unbekannter Alarm 198,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.198,Unbekannter Alarm 198,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.199,Unbekannter Alarm 199,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.199,Unbekannter Alarm 199,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 22:37:06,03.04.2018 22:37:16
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 22:19:47,03.04.2018 22:19:56
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 19:16:11,03.04.2018 19:16:23
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 19:15:48,03.04.2018 19:15:55
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 17:42:49,03.04.2018 17:42:56
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 16:38:50,03.04.2018 16:39:04
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 16:38:18,03.04.2018 16:38:20
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 16:38:07,03.04.2018 16:38:07
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 16:37:57,03.04.2018 16:37:58
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 16:37:09,03.04.2018 16:37:10
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 14:54:45,03.04.2018 14:54:54
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 14:53:42,03.04.2018 14:53:50
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 07:50:15,03.04.2018 07:50:20
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 07:43:44,03.04.2018 07:43:48
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 03:27:55,03.04.2018 03:28:26
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 02:44:44,03.04.2018 02:45:02
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 02:35:41,03.04.2018 02:35:49
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,08.04.2018 22:02:26,09.04.2018 00:00:00
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,07.04.2018 06:12:04,07.04.2018 06:12:10
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,07.04.2018 06:11:19,07.04.2018 06:11:25
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,07.04.2018 04:05:05,07.04.2018 04:05:10
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 22:50:49,06.04.2018 22:50:57
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 22:40:10,06.04.2018 22:40:21
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 22:38:51,06.04.2018 22:38:59
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 21:58:14,06.04.2018 21:58:22
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 19:10:30,06.04.2018 19:11:02
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 19:09:28,06.04.2018 19:09:35
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 17:29:03,06.04.2018 17:31:37
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 16:24:16,06.04.2018 16:24:21
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 03:47:20,06.04.2018 03:47:32
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 03:47:08,06.04.2018 03:47:13
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 03:46:39,06.04.2018 03:46:45
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 03:44:46,06.04.2018 03:44:58
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 03:44:26,06.04.2018 03:44:40
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 02:12:03,06.04.2018 02:12:08
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 00:54:20,06.04.2018 00:54:30
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 22:43:25,05.04.2018 22:43:32
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 22:33:54,05.04.2018 22:34:02
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 19:31:28,05.04.2018 19:31:38
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 19:30:39,05.04.2018 19:30:46
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 18:34:32,05.04.2018 18:34:40
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 18:34:09,05.04.2018 18:34:16
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 15:57:11,05.04.2018 15:57:19
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 15:33:36,05.04.2018 15:33:44
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 15:32:12,05.04.2018 15:32:20
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 15:24:32,05.04.2018 15:24:39
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 15:23:10,05.04.2018 15:23:19
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 15:21:38,05.04.2018 15:21:47
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 15:20:01,05.04.2018 15:20:09
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 11:28:31,05.04.2018 11:28:36
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 08:16:02,05.04.2018 08:16:06
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 03:07:59,05.04.2018 03:08:06
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 03:07:32,05.04.2018 03:07:40
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 22:25:31,04.04.2018 22:25:40
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 22:19:31,04.04.2018 22:19:42
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 19:29:23,04.04.2018 19:29:24
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 19:29:12,04.04.2018 19:29:13
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 19:28:42,04.04.2018 19:28:51
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 19:28:15,04.04.2018 19:28:22
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 14:20:10,04.04.2018 14:20:26
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 14:17:56,04.04.2018 14:18:23
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 10:15:07,04.04.2018 10:15:13
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 10:12:33,04.04.2018 10:12:42
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 06:49:06,04.04.2018 06:49:24
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 06:44:51,04.04.2018 06:44:58
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 03:04:44,04.04.2018 03:04:53
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 03:01:41,04.04.2018 03:01:49
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 22:49:53,03.04.2018 22:50:01
LSL_FT1_1,160.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 22:40:19,03.04.2018 22:40:41
LSL_FT1_1,160.200,Unbekannter Alarm 200,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.200,Unbekannter Alarm 200,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.201,Unbekannter Alarm 201,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.201,Unbekannter Alarm 201,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:31
LSL_FT1_1,160.202,Unbekannter Alarm 202,Alarm,02.04.2018 22:33:31,02.04.2018 22:33:42
LSL_FT1_1,160.202,Unbekannter Alarm 202,Alarm,02.04.2018 22:30:48,02.04.2018 22:33:31
LSL_FT1_1,160.271,Unbekannter Alarm 271,Alarm,07.04.2018 06:40:15,08.04.2018 22:02:36
LSL_FT1_1,160.271,Unbekannter Alarm 271,Alarm,06.04.2018 18:58:52,06.04.2018 18:58:56
LSL_FT1_1,160.271,Unbekannter Alarm 271,Alarm,05.04.2018 11:08:17,05.04.2018 11:08:21
LSL_FT1_1,160.271,Unbekannter Alarm 271,Alarm,03.04.2018 11:45:00,03.04.2018 11:45:05
LSL_FT1_1,160.271,Unbekannter Alarm 271,Alarm,03.04.2018 09:58:03,03.04.2018 09:58:08
LSL_FT1_1,160.271,Unbekannter Alarm 271,Alarm,02.04.2018 00:00:00,02.04.2018 23:34:00
LSL_FT1_1,160.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 03:43:48,06.04.2018 03:44:45
LSL_FT1_1,160.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 03:44:49,06.04.2018 03:45:05
LSL_FT1_1,160.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 17:42:52,03.04.2018 17:43:05
LSL_FT1_1,160.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 03:46:38,06.04.2018 03:46:54
LSL_FT1_1,160.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 03:47:07,06.04.2018 03:47:18
LSL_FT1_1,160.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 03:47:18,06.04.2018 03:47:51
LSL_FT1_1,160.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 17:30:33,06.04.2018 17:31:02
LSL_FT1_1,160.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 17:30:33,06.04.2018 17:31:02
LSL_FT1_1,160.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 17:41:14,03.04.2018 17:43:05
LSL_FT1_1,160.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 03:46:38,06.04.2018 03:46:54
LSL_FT1_1,160.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 03:44:49,06.04.2018 03:45:05
LSL_FT1_1,160.8,LP am beweglichen Saugarm verloren!,Alarm,04.04.2018 19:29:00,04.04.2018 19:29:16
LSL_FT1_1,160.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 03:47:19,06.04.2018 03:47:51
LSL_FT1_1,160.8,LP am beweglichen Saugarm verloren!,Alarm,04.04.2018 00:11:16,04.04.2018 00:12:09
LSL_FT1_1,160.88,Zeitüberwachung Plattenauslauf!,Alarm,03.04.2018 16:39:00,03.04.2018 16:39:13
LSL_VOR,100.PV2.1032,M01 control switch is off,Alarm,02.04.2018 00:00:00,02.04.2018 22:30:22
LSL_VOR,100.PV2.1032,M01 control switch is off,Alarm,05.04.2018 06:57:31,05.04.2018 09:14:18
LSL_VOR,100.PV2.1032,M01 control switch is off,Alarm,07.04.2018 11:18:42,08.04.2018 22:02:31
LSL_VOR,100.PV2.1033,M01 machine is stopped,Alarm,05.04.2018 09:15:03,05.04.2018 09:23:55
LSL_VOR,100.PV2.1033,M01 machine is stopped,Alarm,02.04.2018 22:30:52,02.04.2018 22:51:15
LSL_VOR,100.PV2.1033,M01 machine is stopped,Alarm,08.04.2018 22:03:02,08.04.2018 22:13:39
LSL_VOR,100.PV2.1142,M01 machine is heating up,Alarm,08.04.2018 22:16:33,08.04.2018 22:18:55
LSL_VOR,100.PV2.1142,M01 machine is heating up,Alarm,02.04.2018 22:30:22,02.04.2018 22:52:16
LSL_VOR,100.PV2.1142,M01 machine is heating up,Alarm,08.04.2018 22:02:31,08.04.2018 22:14:03
LSL_VOR,100.PV2.1314,M02 alarm temperature too low,Alarm,08.04.2018 22:03:00,08.04.2018 22:13:39
LSL_VOR,100.PV2.1314,M02 alarm temperature too low,Alarm,02.04.2018 22:30:50,02.04.2018 22:51:15
LSL_VOR,100.PV2.1603,M05 alarm temperature too low,Alarm,02.04.2018 22:30:50,02.04.2018 22:45:20
LSL_VOR,100.PV2.1907,M08 temp. max.(STH) cascade 2,Alarm,07.04.2018 06:46:15,07.04.2018 06:46:15
LSL_VOR,100.PV2.1912,M08 filter lid safety switch pump 13,Alarm,07.04.2018 06:46:15,07.04.2018 06:46:15
LSL_VOR,100.PV2.1914,M08 filter lid switch pump 13 broken,Alarm,07.04.2018 06:46:15,07.04.2018 06:46:15
LSL_VOR,100.PV2.1915,M08 error frequency regulator pump 13,Alarm,07.04.2018 06:46:15,07.04.2018 06:46:15
LSL_VOR,100.PV2.1926,M08 flow rate minimum valve 23,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1927,M08 filter lid safety switch pump 14,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1929,M08 filter lid switch pump 14 broken,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1930,M08 error frequency regulator pump 14,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1935,M08 alarm conductivity cascade 3 too high,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1937,M08 alarm conductivity cascade 3 too low,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1945,M08 error lid open module 8,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1952,M08 max. filling time exceeded module 8,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1966,M08 alarm flow pump 11 too high,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1968,M08 alarm flow pump 11 too low,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1974,M08 alarm flow pump 12 too high,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1976,M08 alarm flow pump 12 too low,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1982,M08 alarm flow pump 13 too high,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1984,M08 alarm flow pump 13 too low,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1990,M08 alarm flow pump 14 too high,Alarm,07.04.2018 06:46:36,07.04.2018 06:46:36
LSL_VOR,100.PV2.1992,M08 alarm flow pump 14 too low,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2010,M09 error lid open module 9,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2012,M09 error frequency controller blower 1,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2019,M09 error frequency controller blower 3,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2026,M09 temperature max. (STH),Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2027,M09 overtemperature blower 1,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2028,M09 overtemperature blower 2,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2029,M09 overtemperature blower 3,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2030,M09 overtemperature blower 4,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2035,M10 alarm floor tray full module 10,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2036,M10 no enable signal from following machine,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2052,M09 error frequency controller blower 2,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2056,M09 error frequency controller blower 4,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2143,M10 error passage control M10 track 1,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_VOR,100.PV2.2144,M10 error sensor monitoring length track 1,Alarm,07.04.2018 06:46:37,07.04.2018 06:46:37
LSL_FT2_3,167.10,Fehler Schalter Türüberwachung!,Alarm,03.04.2018 14:26:06,03.04.2018 14:26:15
LSL_FT2_3,167.10,Fehler Schalter Türüberwachung!,Alarm,02.04.2018 00:00:00,03.04.2018 14:26:06
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,03.04.2018 14:34:09,03.04.2018 14:34:12
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,03.04.2018 01:59:47,03.04.2018 01:59:50
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,03.04.2018 14:34:31,03.04.2018 14:38:59
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,03.04.2018 01:43:05,03.04.2018 01:43:11
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,05.04.2018 10:11:16,05.04.2018 10:11:17
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,05.04.2018 10:11:04,05.04.2018 10:11:04
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,04.04.2018 04:51:36,04.04.2018 04:51:36
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,04.04.2018 04:43:01,04.04.2018 04:43:04
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,04.04.2018 04:18:58,04.04.2018 04:43:01
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,04.04.2018 04:06:34,04.04.2018 04:06:36
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,04.04.2018 04:04:37,04.04.2018 04:06:34
LSL_FT2_3,167.11,Fehler Z-Achse nicht in Startposition,Alarm,03.04.2018 14:38:59,03.04.2018 14:38:59
LSL_FT2_3,167.12,Fehler Schwenkarm nicht in Startposition,Alarm,03.04.2018 14:34:31,09.04.2018 00:00:00
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,07.04.2018 05:16:10,07.04.2018 05:16:43
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,03.04.2018 16:25:28,03.04.2018 16:26:26
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,03.04.2018 16:28:42,03.04.2018 19:02:19
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,03.04.2018 19:13:23,03.04.2018 19:25:26
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,02.04.2018 00:00:00,03.04.2018 05:28:48
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,07.04.2018 09:22:32,09.04.2018 00:00:00
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,07.04.2018 05:18:50,07.04.2018 07:03:33
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,03.04.2018 05:28:48,03.04.2018 06:55:31
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 23:34:19,06.04.2018 23:34:26
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 20:52:38,06.04.2018 20:59:00
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 17:55:10,06.04.2018 17:56:47
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 17:51:34,06.04.2018 17:51:58
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 17:46:43,06.04.2018 17:47:07
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 06:48:59,06.04.2018 07:12:12
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 06:31:53,06.04.2018 06:46:06
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 06:23:21,06.04.2018 06:29:49
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 06:19:05,06.04.2018 06:20:05
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 05:12:40,06.04.2018 05:39:14
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,06.04.2018 00:19:04,06.04.2018 01:42:29
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,05.04.2018 20:49:13,05.04.2018 22:02:53
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,05.04.2018 19:38:08,05.04.2018 19:38:58
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,05.04.2018 19:33:51,05.04.2018 19:34:51
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,05.04.2018 17:05:31,05.04.2018 19:30:03
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,05.04.2018 17:02:15,05.04.2018 17:02:55
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,04.04.2018 20:42:58,04.04.2018 21:31:42
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,04.04.2018 15:58:28,04.04.2018 18:10:53
LSL_FT2_3,167.140,Keine Freigabe PSF90 oder Netzwerkfehler!,Alarm,04.04.2018 05:35:40,04.04.2018 05:43:32
LSL_FT2_3,167.19,Fehler Zeitüberwachung Platte auf Band 1,Alarm,07.04.2018 04:03:03,07.04.2018 04:03:14
